"reference","treatment","stimulation","pvalue","Metadata_Plate","featureName","effectSize","direction","referenceMean","treatmentMean","referenceN","treatmentN","qvalue"
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_RadialDistribution_FracAtD_Mito_3of4",0.534522483824849,"dec",-0.541241824208039,-1.13398569859637,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_RadialDistribution_MeanFrac_AGP_3of4",0.400891862868637,"inc",0.48704560439842,0.934177244790331,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_RadialDistribution_RadialCV_BODIPYRNA_1of4",0.400891862868637,"inc",0.625061268866243,1.03466436832928,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_RadialDistribution_RadialCV_BODIPYRNA_4of4",0.534522483824849,"inc",0.240745682464467,1.05306547447794,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_RadialDistribution_RadialCV_DNA_1of4",0.267261241912424,"dec",0.955152900375237,0.64047387767622,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_RadialDistribution_RadialCV_DNA_2of4",0.267261241912424,"inc",0.709304323474874,1.0451921318068,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_RadialDistribution_RadialCV_DNA_3of4",0.534522483824849,"inc",0.573093270573114,1.14735042148312,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_RadialDistribution_RadialCV_DNA_4of4",0.267261241912424,"dec",0.108344977191506,-0.00251925194640673,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_AngularSecondMoment_BODIPYRNA_10_00_256",0.267261241912424,"dec",0.988558737769457,0.387875727531245,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_AngularSecondMoment_BODIPYRNA_10_01_256",0.267261241912424,"dec",0.938887660888719,0.570954241326002,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_AngularSecondMoment_BODIPYRNA_10_02_256",0.267261241912424,"dec",0.694782975829043,0.458268188172162,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_AngularSecondMoment_BODIPYRNA_20_00_256",0.267261241912424,"dec",0.988558737769457,0.612898466724592,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_AngularSecondMoment_BODIPYRNA_20_01_256",0.400891862868637,"dec",1.0857767291653,0.570954241326002,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_AngularSecondMoment_BODIPYRNA_20_03_256",0.267261241912424,"dec",0.938887660888719,0.686608521158586,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_AngularSecondMoment_BODIPYRNA_5_01_256",0.267261241912424,"inc",0.598731124766877,0.607410988099441,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_AngularSecondMoment_Mito_20_01_256",0.267261241912424,"dec",0.768528240209494,0.206967098568563,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Contrast_AGP_20_01_256",0.400891862868637,"inc",-1.01761868889655,-0.557167789511798,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Contrast_BODIPYRNA_10_00_256",0.400891862868637,"inc",-1.0857767291653,-0.0590482710058703,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Contrast_BODIPYRNA_10_01_256",0.267261241912424,"inc",-0.598731124766877,-0.057377104868502,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Contrast_BODIPYRNA_10_02_256",0.267261241912424,"inc",-0.598731124766877,0,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Contrast_BODIPYRNA_10_03_256",0.534522483824849,"inc",-1.0857767291653,0.142431348937542,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Contrast_BODIPYRNA_20_00_256",0.400891862868637,"inc",-0.988558737769457,0.257961318249287,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Contrast_BODIPYRNA_20_01_256",0.400891862868637,"inc",-0.88691966259559,0.338881542367724,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Contrast_BODIPYRNA_20_02_256",0.267261241912424,"inc",-0.598731124766877,0.165022873169972,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Contrast_BODIPYRNA_20_03_256",0.400891862868637,"inc",-0.988558737769457,-0.100992496404461,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Contrast_DNA_20_01_256",0.267261241912424,"inc",-0.88691966259559,-0.612898466724592,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Contrast_Mito_10_00_256",0.534522483824849,"inc",-0.648402201647615,0.386204561393877,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Contrast_Mito_10_01_256",0.267261241912424,"dec",0.500902397221809,0.222852854361273,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Contrast_Mito_20_01_256",0.267261241912424,"inc",-0.0982800725786577,0.186396107587833,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Correlation_AGP_10_02_256",0.534522483824849,"inc",-1.07354432276133,-0.22033182145531,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.153576396549984,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Correlation_AGP_20_02_256",0.606779876216918,"inc",-1.05263101660051,0.049970060602425,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Correlation_AGP_5_02_256",0.534522483824849,"inc",-0.79485838430886,-0.0188522015118983,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Correlation_BODIPYRNA_10_00_256",0.400891862868637,"dec",0.467496559827589,-0.0121989296148883,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Correlation_BODIPYRNA_10_02_256",0.534522483824849,"inc",-0.955152900375237,-0.217812569508904,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Correlation_BODIPYRNA_20_00_256",0.400891862868637,"dec",0.637293675270206,0.0795737221925678,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.284502697911207,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Correlation_BODIPYRNA_20_02_256",0.471939903724269,"inc",-0.74282002508738,-0.0510657595052995,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Correlation_BODIPYRNA_5_00_256",0.400891862868637,"dec",0.541241824208039,0.220708010588734,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Correlation_BODIPYRNA_5_02_256",0.534522483824849,"inc",-0.79485838430886,-0.0925622559458915,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Correlation_DNA_20_01_256",0.534522483824849,"inc",-1.24334143820395,-0.570954241326002,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Correlation_Mito_20_00_256",0.400891862868637,"dec",0.548558462374907,0.184251263815294,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.284502697911207,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Correlation_Mito_20_02_256",0.471939903724269,"inc",-0.79485838430886,-0.127347836581963,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_DifferenceEntropy_BODIPYRNA_5_03_256",0.400891862868637,"dec",1.0857767291653,0.228340332986423,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_DifferenceEntropy_Mito_10_00_256",0.534522483824849,"dec",0.867370618024759,-0.0469845102509597,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_DifferenceEntropy_Mito_10_01_256",0.267261241912424,"dec",0.500902397221809,0.30377307847971,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_DifferenceEntropy_Mito_10_03_256",0.534522483824849,"inc",-0.717122547152973,0.466276699703275,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_DifferenceEntropy_Mito_20_00_256",0.267261241912424,"inc",-0.598731124766877,0.0364567467734398,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_DifferenceEntropy_Mito_20_01_256",0.267261241912424,"inc",-0.462520071865117,0,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_DifferenceEntropy_Mito_5_01_256",0.267261241912424,"inc",-0.4384366087005,0.222852854361273,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_DifferenceEntropy_Mito_5_03_256",0.400891862868637,"dec",0.842835809826552,-0.0419442253985905,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_DifferenceVariance_BODIPYRNA_10_00_256",0.400891862868637,"dec",1.0857767291653,0.186396107587833,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_DifferenceVariance_BODIPYRNA_10_03_256",0.534522483824849,"dec",1.0857767291653,-0.070392460640917,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_DifferenceVariance_BODIPYRNA_20_00_256",0.400891862868637,"dec",0.988558737769457,-0.00117275002053753,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Entropy_AGP_20_01_256",0.267261241912424,"inc",-0.915979613722679,-0.520711042738359,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Entropy_BODIPYRNA_20_00_256",0.400891862868637,"inc",-0.938887660888719,-0.377347964053725,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Entropy_BODIPYRNA_20_01_256",0.400891862868637,"inc",-1.03716773346738,-0.195992141318262,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Entropy_BODIPYRNA_20_03_256",0.267261241912424,"inc",-0.830994028730803,-0.393363206156396,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Entropy_Mito_20_01_256",0.534522483824849,"inc",-0.88691966259559,0.392566645269282,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas1_AGP_5_02_256",0.534522483824849,"dec",0.79485838430886,0.0259289832959197,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas1_BODIPYRNA_10_00_256",0.400891862868637,"inc",-0.366919565836541,-0.184251263815294,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas1_BODIPYRNA_10_02_256",0.534522483824849,"dec",1.01761868889655,0.109292195957179,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas1_BODIPYRNA_20_02_256",0.534522483824849,"dec",1.20975537566309,0.360593285560778,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas1_BODIPYRNA_5_00_256",0.400891862868637,"inc",-0.709304323474874,-0.257961318249288,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas1_BODIPYRNA_5_02_256",0.534522483824849,"dec",0.955152900375237,0.10215828967632,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas1_DNA_10_00_256",0.400891862868637,"inc",-0.288188537828714,0.475909056618169,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas1_DNA_5_00_256",0.400891862868637,"inc",-0.742890386015731,-0.184251263815294,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas1_DNA_5_02_256",0.400891862868637,"dec",0.80490482950345,0,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas1_Mito_10_00_256",0.267261241912424,"inc",-0.375970820179191,0.0180556406247842,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas1_Mito_10_01_256",0.267261241912424,"inc",-0.36469134432005,0.11268605315384,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas1_Mito_10_02_256",0.400891862868637,"dec",0.94111588240521,0.262990744762517,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas1_Mito_20_00_256",0.267261241912424,"dec",0.451842056490299,-0.127769565509419,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas1_Mito_20_01_256",0.267261241912424,"dec",-0.0960518510621666,-0.424332474304685,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas1_Mito_20_02_256",0.267261241912424,"inc",-0.045879188670197,-0.0213732344178607,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas1_Mito_5_02_256",0.534522483824849,"dec",0.955152900375237,0.00917430480297221,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas1_Mito_5_03_256",0.267261241912424,"dec",0.132428440356123,-0.275189674377406,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas2_BODIPYRNA_10_00_256",0.267261241912424,"inc",0.037930980323102,0.179684656598095,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas2_BODIPYRNA_20_00_256",0.534522483824849,"inc",-1.0857767291653,-0.348101386964729,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas2_BODIPYRNA_20_02_256",0.400891862868637,"inc",-1.18741580433916,-0.500212413570753,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas2_BODIPYRNA_5_00_256",0.400891862868637,"dec",0.390993753336253,0.145275265095448,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas2_BODIPYRNA_5_02_256",0.534522483824849,"inc",-1.01761868889655,-0.0925622559458915,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas2_DNA_10_00_256",0.534522483824849,"inc",0.0251362686825306,1.00621613308696,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas2_Mito_10_02_256",0.400891862868637,"inc",-0.98972487810313,-0.2082680607004,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas2_Mito_10_03_256",0.267261241912424,"dec",-0.231811558930336,-0.568434989379595,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas2_Mito_20_01_256",0.267261241912424,"dec",0.268639493257883,-0.377483132913703,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas2_Mito_20_03_256",0.400891862868637,"inc",-0.654656758631664,0.0784009721720302,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas2_Mito_5_02_256",0.400891862868637,"inc",-0.93106943721062,-0.218188758642327,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InverseDifferenceMoment_BODIPYRNA_10_00_256",0.534522483824849,"dec",1.18741580433916,0.29324531500219,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InverseDifferenceMoment_Mito_10_00_256",0.400891862868637,"dec",0.80490482950345,0.250426484353345,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InverseDifferenceMoment_Mito_20_01_256",0.267261241912424,"inc",-0.00222822151649105,0.377483132913703,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InverseDifferenceMoment_Mito_20_03_256",0.400891862868637,"dec",0.938887660888719,0.0372533076605535,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InverseDifferenceMoment_Mito_5_01_256",0.267261241912424,"inc",-0.375970820179191,0.264797079759863,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_SumAverage_BODIPYRNA_20_00_256",0.267261241912424,"inc",-1.03716773346738,-0.725584519878432,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_SumAverage_Mito_20_00_256",0.267261241912424,"inc",-0.88691966259559,-0.644664295759995,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_SumEntropy_BODIPYRNA_10_00_256",0.400891862868637,"inc",-0.88691966259559,-0.0993213302670925,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_SumEntropy_BODIPYRNA_10_01_256",0.534522483824849,"inc",-1.0857767291653,-0.0184011061486555,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_SumEntropy_BODIPYRNA_10_03_256",0.400891862868637,"inc",-0.988558737769457,-0.173031384701086,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_SumEntropy_BODIPYRNA_20_00_256",0.267261241912424,"inc",-0.768528240209494,0,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_SumEntropy_DNA_20_03_256",0.267261241912424,"dec",-0.206173704736574,-1.02000258490116,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_SumVariance_DNA_20_01_256",0.267261241912424,"inc",-0.88691966259559,-0.612898466724592,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Variance_BODIPYRNA_20_00_256",0.400891862868637,"inc",-0.988558737769457,0.0171810353745297,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Variance_BODIPYRNA_20_01_256",0.267261241912424,"inc",-0.88691966259559,-0.612898466724592,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.228571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_AreaShape_Extent",0.534522483824849,"inc",0.293775761940414,1.09204147319778,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_AreaShape_Solidity",0.400891862868637,"inc",-0.160294516066377,1.02000258490116,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_AreaShape_Zernike_2_0",0.400891862868637,"inc",-0.57464766160226,0.299108982760764,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_AreaShape_Zernike_2_2",0.400891862868637,"inc",0.4384366087005,1.06194681029975,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_AreaShape_Zernike_4_4",0.267261241912424,"inc",0.546763126473748,0.852932356460395,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.628571428571429,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_AreaShape_Zernike_6_0",0.267261241912424,"dec",0.268639493257883,-0.141134288396166,3,4,0.916855087358684
"nontargeting control","siMTAP","basal",0.4,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_AreaShape_Zernike_6_2",0.400891862868637,"inc",-0.938887660888719,0.137740431199505,3,4,0.916855087358684
