"basal","tgfb","pvalue","Metadata_Plate","featureName","effectSize","direction","basalMean","tgfbMean","basalN","tgfbN","qvalue"
"nontargeting control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_InfoMeas1_Mito_5_02_256",0.82572282384477,"inc",-0.268424609475722,1.0574779441015,5,5,0.0140422441506033
"nontargeting control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_InfoMeas2_BODIPYRNA_10_00_256",0.82572282384477,"dec",0.871675064735429,-0.493372580589122,5,5,0.0140422441506033
"nontargeting control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_InfoMeas2_Mito_10_00_256",0.82572282384477,"dec",0.268424609475722,-0.89167337588536,5,5,0.0140422441506033
"nontargeting control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_InverseDifferenceMoment_Mito_10_00_256",0.82572282384477,"inc",-0.268424609475722,0.643627542315331,5,5,0.0140422441506033
"nontargeting control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_InverseDifferenceMoment_Mito_10_02_256",0.82572282384477,"inc",-0.268424609475722,0.611056164666863,5,5,0.0140422441506033
"nontargeting control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_InverseDifferenceMoment_Mito_10_03_256",0.82572282384477,"inc",-0.268424609475722,0.782733014515705,5,5,0.0140422441506033
"nontargeting control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_SumVariance_Mito_10_00_256",0.82572282384477,"dec",0.268424609475722,-0.694328509112338,5,5,0.0140422441506033
"nontargeting control","nontargeting control",0.0097007850682296,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_10_Mito",0.851942751370597,"dec",0.445251596450727,-0.659427813706691,5,5,0.0169886788211814
"nontargeting control","nontargeting control",0.0097007850682296,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_13_Mito",0.851942751370597,"dec",0.750187419840087,-0.759996900660808,5,5,0.0169886788211814
"nontargeting control","nontargeting control",0.0097007850682296,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Granularity_4_AGP",0.851942751370597,"dec",0.196370200388131,-0.986832121632273,5,5,0.0169886788211814
"nontargeting control","nontargeting control",0.0111594252829148,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_13_AGP",0.835917318863029,"dec",0.180990668697002,-1.14350196565997,5,5,0.0191522864195475
"nontargeting control","nontargeting control",0.0111594252829148,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_14_Mito",0.835917318863029,"dec",1.18161597831572,-0.564820469382919,5,5,0.0191522864195475
"nontargeting control","nontargeting control",0.0111594252829148,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_15_Mito",0.835917318863029,"dec",0.629240312004732,-0.723855806901175,5,5,0.0191522864195475
"nontargeting control","nontargeting control",0.0111594252829148,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_AreaShape_Eccentricity",0.835917318863029,"dec",0.751163167426851,-0.637565590059974,5,5,0.0191522864195475
"nontargeting control","nontargeting control",0.0111594252829148,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_AreaShape_Extent",0.835917318863029,"inc",-0.314457162635385,0.697283781652379,5,5,0.0191522864195475
"nontargeting control","nontargeting control",0.0111594252829148,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_Correlation_AGP_20_00_256",0.835917318863029,"inc",-1.07164453785448,0.6170543244069,5,5,0.0191522864195475
"nontargeting control","nontargeting control",0.0119252335930176,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_AreaShape_MinFeretDiameter",0.828236445561349,"dec",0.47876592916951,-1.18161597831572,5,5,0.0201310816056731
"nontargeting control","nontargeting control",0.0119252335930176,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_AreaShape_Zernike_4_2",0.828236445561349,"inc",-0.434127889897741,1.0309059188527,5,5,0.0201310816056731
"nontargeting control","nontargeting control",0.0119252335930176,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_AreaShape_Zernike_5_5",0.828236445561349,"inc",-0.466800555340325,0.943368604891112,5,5,0.0201310816056731
"nontargeting control","nontargeting control",0.0119252335930176,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Granularity_12_DNA",0.828236445561349,"dec",0.661764938268449,-0.92099707824715,5,5,0.0201310816056731
"nontargeting control","nontargeting control",0.0119252335930176,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Granularity_14_Mito",0.828236445561349,"dec",1.0149442186578,-0.545522907331679,5,5,0.0201310816056731
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_AreaShape_Zernike_5_1",0.759664997937189,"inc",-0.796450697680877,0.414863721365055,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_AreaShape_Zernike_5_3",0.759664997937189,"dec",1.12075197739704,0.034291975669879,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_AreaShape_Zernike_9_7",0.759664997937189,"dec",1.14991179210903,0.0858167159401768,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Granularity_13_AGP",0.759664997937189,"dec",0.291803517627169,-0.903568409613006,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Granularity_6_DNA",0.759664997937189,"inc",-1.04248472314249,0.278605403110083,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_MADIntensity_BODIPYRNA",0.759664997937189,"dec",0.809824608412587,-0.435551466870442,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_StdIntensity_BODIPYRNA",0.759664997937189,"dec",0.645803238073548,-0.52395597227381,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Correlation_Correlation_AGP_BODIPYRNA",0.759664997937189,"dec",0.400737691847828,-0.793407810480881,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Correlation_Correlation_AGP_DNA",0.759664997937189,"dec",-0.141093458164154,-1.12075197739704,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_3_AGP",0.759664997937189,"dec",0.003042887199996,-1.14991179210903,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Intensity_IntegratedIntensityEdge_BODIPYRNA",0.759664997937189,"dec",0.751610996812788,-0.537281157557861,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Intensity_MassDisplacement_BODIPYRNA",0.759664997937189,"dec",0.159035337518256,-1.09321147291235,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_AreaShape_Orientation",0.759664997937189,"inc",-0.687061425723411,0.751046170651992,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_AngularSecondMoment_BODIPYRNA_10_01_256",0.759664997937189,"inc",-0.894817550879473,0.242307681963731,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_AngularSecondMoment_BODIPYRNA_20_00_256",0.759664997937189,"inc",-0.988372193409004,0.312333186444461,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_Contrast_BODIPYRNA_10_01_256",0.759664997937189,"dec",0.782284103927895,-0.393017741426746,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_Correlation_AGP_20_03_256",0.759664997937189,"inc",-0.439816436386556,1.09321147291235,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_Correlation_BODIPYRNA_5_02_256",0.759664997937189,"dec",0.137511944945929,-1.08501844858619,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_DifferenceEntropy_BODIPYRNA_5_01_256",0.759664997937189,"inc",-0.943924990422035,0.242307681963731,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_DifferenceEntropy_Mito_5_01_256",0.759664997937189,"inc",-0.303171682882406,0.735586696762201,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_InfoMeas1_BODIPYRNA_10_00_256",0.759664997937189,"inc",-0.532250284394086,0.906422138142113,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_InfoMeas1_BODIPYRNA_10_03_256",0.759664997937189,"dec",1.00478899134071,-0.440683627828335,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_InfoMeas1_BODIPYRNA_5_02_256",0.759664997937189,"inc",-0.14413634536415,0.94750650364026,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_InfoMeas1_Mito_10_01_256",0.759664997937189,"inc",-0.242307681963731,0.833953549960798,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_InfoMeas1_Mito_20_03_256",0.759664997937189,"inc",-0.422304626905698,0.94750650364026,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_InfoMeas1_Mito_5_03_256",0.759664997937189,"dec",0.189618729202944,-0.927508192490329,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_InfoMeas2_BODIPYRNA_10_00_256",0.759664997937189,"dec",0.630515849798566,-0.647226815046249,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_InfoMeas2_Mito_20_01_256",0.759664997937189,"dec",0.304140162118302,-0.778120422205898,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_InfoMeas2_Mito_5_02_256",0.759664997937189,"dec",0.221322915409633,-1.0309059188527,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_InverseDifferenceMoment_Mito_20_01_256",0.759664997937189,"inc",-0.309745396981271,0.614099051866859,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_InverseDifferenceMoment_Mito_5_01_256",0.759664997937189,"inc",-0.330712187367098,0.672312663466658,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_SumAverage_BODIPYRNA_20_00_256",0.759664997937189,"inc",0.167210385676145,1.14991179210903,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_SumEntropy_BODIPYRNA_20_02_256",0.759664997937189,"dec",0.398149902384638,-0.61751061480334,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_AreaShape_Zernike_9_1",0.759664997937189,"dec",1.14991179210903,0.219899338436931,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Intensity_MADIntensity_BODIPYRNA",0.759664997937189,"dec",0.601356035086579,-0.620553502003336,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Intensity_StdIntensityEdge_BODIPYRNA",0.759664997937189,"dec",0.529106109399973,-0.591393687291349,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_RadialDistribution_MeanFrac_AGP_4of4",0.759664997937189,"inc",-1.12075197739704,-0.0608640009186752,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_AngularSecondMoment_BODIPYRNA_10_00_256",0.759664997937189,"inc",-0.688336963517245,0.424721927633434,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_AngularSecondMoment_BODIPYRNA_20_00_256",0.759664997937189,"inc",-0.894817550879473,0.242307681963731,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_AngularSecondMoment_BODIPYRNA_5_00_256",0.759664997937189,"dec",0.745037282713923,-0.242307681963731,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_AngularSecondMoment_BODIPYRNA_5_02_256",0.759664997937189,"dec",0.656632777310556,-0.27401186817042,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_Contrast_BODIPYRNA_10_00_256",0.759664997937189,"dec",0.646670429515327,-0.330712187367098,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_Contrast_BODIPYRNA_10_03_256",0.759664997937189,"dec",0.589970110318648,-0.366445716177949,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_Contrast_BODIPYRNA_20_00_256",0.759664997937189,"dec",0.502989181887982,-0.467255653077131,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_Contrast_BODIPYRNA_20_01_256",0.759664997937189,"dec",0.424721927633434,-0.620553502003336,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_DifferenceEntropy_BODIPYRNA_10_03_256",0.759664997937189,"dec",0.589970110318648,-0.532148996599969,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_DifferenceEntropy_BODIPYRNA_20_03_256",0.759664997937189,"dec",0.476417156639186,-0.591393687291349,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_DifferenceVariance_BODIPYRNA_20_02_256",0.759664997937189,"inc",-0.845558137223438,0.247439842921623,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas1_BODIPYRNA_10_00_256",0.759664997937189,"inc",-0.838984423124573,0.553217074779913,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas1_BODIPYRNA_20_00_256",0.759664997937189,"inc",-1.08501844858619,0.0622875778913766,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas1_Mito_10_03_256",0.759664997937189,"inc",-0.745037282713923,0.381438937136954,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas1_Mito_5_03_256",0.759664997937189,"inc",-0.558822309642882,0.522532395301108,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas2_BODIPYRNA_10_00_256",0.759664997937189,"dec",0.868700623367483,-0.366445716177949,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas2_BODIPYRNA_20_00_256",0.759664997937189,"dec",1.08501844858619,-0.114521432915358,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas2_Mito_20_00_256",0.759664997937189,"dec",0.61751061480334,-0.682897744001415,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas2_Mito_5_03_256",0.759664997937189,"dec",0.464812569376546,-0.641639556351551,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Intensity_IntegratedIntensityEdge_BODIPYRNA",0.759664997937189,"inc",0.106346384757469,1.14991179210903,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Intensity_MADIntensity_DNA",0.759664997937189,"dec",1.09321147291235,-0.221322915409633,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Intensity_MinIntensityEdge_Mito",0.759664997937189,"inc",-0.135506199469456,1.06663944766355,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Neighbors_AngleBetweenNeighbors_2",0.759664997937189,"inc",-0.0265720252487962,1.02577375789481,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_RadialDistribution_FracAtD_AGP_3of4",0.759664997937189,"inc",-0.163046703954148,0.822567625192867,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_RadialDistribution_FracAtD_AGP_4of4",0.759664997937189,"dec",1.14991179210903,0.30012879568241,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_RadialDistribution_MeanFrac_AGP_1of4",0.759664997937189,"dec",0.242307681963731,-0.383401140127885,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_RadialDistribution_RadialCV_BODIPYRNA_3of4",0.759664997937189,"dec",-0.027540504484692,-1.0574779441015,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_Contrast_Mito_5_00_256",0.759664997937189,"dec",0.215735656714935,-0.67334374255824,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_Correlation_BODIPYRNA_10_00_256",0.759664997937189,"inc",-0.962255265897013,0.502059390590518,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_DifferenceEntropy_DNA_5_03_256",0.759664997937189,"inc",-0.946967877622031,0.435551466870442,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_DifferenceVariance_BODIPYRNA_5_00_256",0.759664997937189,"inc",-0.930551079690325,0.242307681963731,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_InfoMeas1_BODIPYRNA_5_00_256",0.759664997937189,"dec",0.751610996812788,-0.52395597227381,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_InfoMeas2_DNA_10_01_256",0.759664997937189,"dec",1.04052252015156,-0.357284212615894,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_InverseDifferenceMoment_BODIPYRNA_10_00_256",0.759664997937189,"inc",-0.745037282713923,0.453881742345421,5,5,0.0217356013182211
"nontargeting control","nontargeting control",0.0159706963537801,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_AreaShape_Zernike_2_2",0.795106987738895,"inc",-0.73131574918852,1.12075197739704,5,5,0.0218113504785212
"nontargeting control","nontargeting control",0.0200081852916062,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Granularity_12_BODIPYRNA",0.769043933353987,"dec",0.684173281795248,-0.617509422143706,5,5,0.0272531028188988
"nontargeting control","nontargeting control",0.0211766578543166,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Granularity_14_Mito",0.761977529916441,"dec",0.983240032451111,-0.340300832599924,5,5,0.0287685692626666
"nontargeting control","nontargeting control",0.0253698598220537,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_12_Mito",0.744208407535251,"dec",0.526214115111577,-0.70546729082077,5,5,0.0339279322304184
"nontargeting control","nontargeting control",0.0253698598220537,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_4_AGP",0.744208407535251,"dec",0.132918410006266,-0.70546729082077,5,5,0.0339279322304184
"nontargeting control","nontargeting control",0.0253698598220537,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Granularity_6_BODIPYRNA",0.744208407535251,"dec",0.0368782663489672,-0.791638607743375,5,5,0.0339279322304184
"nontargeting control","nontargeting control",0.0253698598220537,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Granularity_9_Mito",0.744208407535251,"dec",0.792001993020873,-0.546946359787327,5,5,0.0339279322304184
"nontargeting control","nontargeting control",0.0253698598220537,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Granularity_10_Mito",0.744208407535251,"dec",0.491248604398198,-0.472789120992267,5,5,0.0339279322304184
"nontargeting control","nontargeting control",0.0253698598220537,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Neighbors_NumberOfNeighbors_2",0.744208407535251,"inc",-0.263444763803934,0.987833567390774,5,5,0.0339279322304184
"nontargeting control","nontargeting control",0.0317460317460317,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_AreaShape_MajorAxisLength",0.693607172029607,"inc",-1.11417826329818,-0.335862324493261,5,5,0.0374031400258633
"nontargeting control","nontargeting control",0.0317460317460317,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_AreaShape_Zernike_0_0",0.693607172029607,"dec",1.12075197739704,0.329288610394397,5,5,0.0374031400258633
"nontargeting control","nontargeting control",0.0317460317460317,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_AreaShape_Zernike_8_2",0.693607172029607,"inc",-1.12075197739704,-0.329288610394397,5,5,0.0374031400258633
