"reference","treatment","stimulation","pvalue","Metadata_Plate","features","effectSize","direction","referenceMean","treatmentMean","referenceN","treatmentN","qvalue","feature_measure","feature_channel","color","cell"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_AngularSecondMoment_DNA_10_00_256",0.82572282384477,"inc",-0.77984102022731,0.86516395049225,5,5,0.0240316008883356,"Texture","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_AngularSecondMoment_DNA_10_01_256",0.82572282384477,"dec",0.558265924111959,-0.921864269688929,5,5,0.0240316008883356,"Texture","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_AngularSecondMoment_DNA_20_00_256",0.82572282384477,"inc",-0.268424609475722,0.876680154926355,5,5,0.0240316008883356,"Texture","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_Correlation_DNA_10_03_256",0.82572282384477,"inc",-0.916384485937343,1.07164453785448,5,5,0.0240316008883356,"Texture","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_DifferenceEntropy_DNA_20_01_256",0.82572282384477,"dec",0.34349874663292,-1.07164453785448,5,5,0.0240316008883356,"Texture","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_Entropy_DNA_10_00_256",0.82572282384477,"dec",0.684173281795248,-0.714453891029235,5,5,0.0240316008883356,"Texture","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas1_AGP_10_02_256",0.82572282384477,"inc",-0.585806428596651,0.638495381357438,5,5,0.0240316008883356,"Texture","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas1_DNA_10_02_256",0.82572282384477,"dec",0.684173281795248,-0.714453891029235,5,5,0.0240316008883356,"Texture","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas1_DNA_5_02_256",0.82572282384477,"inc",-1.12075197739704,0.962255265897013,5,5,0.0240316008883356,"Texture","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas2_DNA_5_01_256",0.82572282384477,"dec",0.467255653077131,-0.892704454976942,5,5,0.0240316008883356,"Texture","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas2_DNA_5_02_256",0.82572282384477,"dec",0.970041917934025,-0.9591110909029,5,5,0.0240316008883356,"Texture","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas2_DNA_5_03_256",0.82572282384477,"dec",0.79144560748995,-0.682749704822547,5,5,0.0240316008883356,"Texture","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InverseDifferenceMoment_DNA_10_02_256",0.82572282384477,"dec",0.930551079690325,-0.555223036911963,5,5,0.0240316008883356,"Texture","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_SumAverage_DNA_20_01_256",0.82572282384477,"dec",0.189618729202944,-1.11417826329818,5,5,0.0240316008883356,"Texture","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_SumEntropy_DNA_20_01_256",0.82572282384477,"dec",0.276061031615381,-1.11417826329818,5,5,0.0240316008883356,"Texture","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Correlation_Correlation_AGP_BODIPYRNA",0.82572282384477,"inc",0.268424609475722,1.18161597831572,5,5,0.0240316008883356,"Correlation","Combination","#818C7D","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Correlation_Correlation_AGP_DNA",0.82572282384477,"dec",0.475549965197407,-1.18161597831572,5,5,0.0240316008883356,"Correlation","Combination","#818C7D","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Correlation_Correlation_BODIPYRNA_Mito",0.82572282384477,"inc",-0.434229177691858,1.18161597831572,5,5,0.0240316008883356,"Correlation","Combination","#818C7D","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Correlation_K_BODIPYRNA_Mito",0.82572282384477,"inc",-0.845558137223438,1.02577375789481,5,5,0.0240316008883356,"Correlation","Combination","#818C7D","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Correlation_Overlap_AGP_BODIPYRNA",0.82572282384477,"dec",0.0541125297334882,-0.892704454976942,5,5,0.0240316008883356,"Correlation","Combination","#818C7D","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Granularity_3_BODIPYRNA",0.82572282384477,"inc",0.268424609475722,1.18161597831572,5,5,0.0240316008883356,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Granularity_4_BODIPYRNA",0.82572282384477,"inc",-0.490929496888537,1.11417826329818,5,5,0.0240316008883356,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Granularity_4_Mito",0.82572282384477,"inc",-0.242307681963731,1.18161597831572,5,5,0.0240316008883356,"Granularity","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Intensity_IntegratedIntensity_DNA",0.82572282384477,"dec",0.497383947025013,-0.782733014515705,5,5,0.0240316008883356,"Intensity","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Intensity_MADIntensity_Mito",0.82572282384477,"inc",0.188195152230243,1.18161597831572,5,5,0.0240316008883356,"Intensity","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Intensity_MassDisplacement_AGP",0.82572282384477,"inc",0.268424609475722,1.18161597831572,5,5,0.0240316008883356,"Intensity","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Intensity_MassDisplacement_BODIPYRNA",0.82572282384477,"inc",-0.726899886760805,0.479998669857411,5,5,0.0240316008883356,"Intensity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Intensity_MassDisplacement_DNA",0.82572282384477,"inc",-1.18161597831572,-0.163046703954148,5,5,0.0240316008883356,"Intensity","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Intensity_StdIntensityEdge_Mito",0.82572282384477,"inc",0.21619075445174,1.18161597831572,5,5,0.0240316008883356,"Intensity","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Neighbors_AngleBetweenNeighbors_2",0.82572282384477,"dec",-0.0265720252487962,-1.18161597831572,5,5,0.0240316008883356,"Location/Shape/Size/Neighbor/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_RadialDistribution_FracAtD_AGP_2of4",0.82572282384477,"inc",-1.18161597831572,1.04248472314249,5,5,0.0240316008883356,"RadialDistribution","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_RadialDistribution_FracAtD_AGP_3of4",0.82572282384477,"dec",-0.163046703954148,-1.18161597831572,5,5,0.0240316008883356,"RadialDistribution","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_RadialDistribution_FracAtD_AGP_4of4",0.82572282384477,"dec",1.14991179210903,-1.18161597831572,5,5,0.0240316008883356,"RadialDistribution","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_RadialDistribution_FracAtD_BODIPYRNA_4of4",0.82572282384477,"inc",0.268424609475722,1.18161597831572,5,5,0.0240316008883356,"RadialDistribution","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_RadialDistribution_FracAtD_DNA_3of4",0.82572282384477,"inc",0.268424609475722,1.18161597831572,5,5,0.0240316008883356,"RadialDistribution","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_RadialDistribution_FracAtD_Mito_1of4",0.82572282384477,"inc",-1.18161597831572,-0.268424609475722,5,5,0.0240316008883356,"RadialDistribution","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_RadialDistribution_FracAtD_Mito_2of4",0.82572282384477,"inc",-1.18161597831572,0.714453891029235,5,5,0.0240316008883356,"RadialDistribution","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_RadialDistribution_FracAtD_Mito_4of4",0.82572282384477,"dec",1.18161597831572,-1.01581141009958,5,5,0.0240316008883356,"RadialDistribution","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_RadialDistribution_MeanFrac_AGP_1of4",0.82572282384477,"inc",0.242307681963731,1.18161597831572,5,5,0.0240316008883356,"RadialDistribution","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_RadialDistribution_MeanFrac_BODIPYRNA_4of4",0.82572282384477,"dec",-0.268424609475722,-1.18161597831572,5,5,0.0240316008883356,"RadialDistribution","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_RadialDistribution_MeanFrac_DNA_1of4",0.82572282384477,"inc",0.268424609475722,1.18161597831572,5,5,0.0240316008883356,"RadialDistribution","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_RadialDistribution_MeanFrac_DNA_3of4",0.82572282384477,"inc",0.268424609475722,1.18161597831572,5,5,0.0240316008883356,"RadialDistribution","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_RadialDistribution_MeanFrac_DNA_4of4",0.82572282384477,"dec",-0.268424609475722,-1.18161597831572,5,5,0.0240316008883356,"RadialDistribution","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_RadialDistribution_RadialCV_AGP_1of4",0.82572282384477,"inc",-1.18161597831572,-0.268424609475722,5,5,0.0240316008883356,"RadialDistribution","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_RadialDistribution_RadialCV_AGP_2of4",0.82572282384477,"inc",-1.18161597831572,0.754653884012784,5,5,0.0240316008883356,"RadialDistribution","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_RadialDistribution_RadialCV_AGP_3of4",0.82572282384477,"inc",-0.335862324493261,1.18161597831572,5,5,0.0240316008883356,"RadialDistribution","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_RadialDistribution_RadialCV_BODIPYRNA_3of4",0.82572282384477,"inc",-0.027540504484692,1.07164453785448,5,5,0.0240316008883356,"RadialDistribution","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_AngularSecondMoment_Mito_10_00_256",0.82572282384477,"dec",-0.189618729202944,-1.18161597831572,5,5,0.0240316008883356,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_AngularSecondMoment_Mito_10_03_256",0.82572282384477,"dec",0.0864423024124364,-1.18161597831572,5,5,0.0240316008883356,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_Contrast_Mito_5_00_256",0.82572282384477,"inc",0.215735656714935,1.18161597831572,5,5,0.0240316008883356,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_Correlation_AGP_10_01_256",0.82572282384477,"dec",-0.0490638970570196,-1.18161597831572,5,5,0.0240316008883356,"Texture","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_Correlation_AGP_5_00_256",0.82572282384477,"inc",-0.139131255173223,1.18161597831572,5,5,0.0240316008883356,"Texture","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_DifferenceEntropy_Mito_10_01_256",0.82572282384477,"inc",0.110812848930167,1.18161597831572,5,5,0.0240316008883356,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_DifferenceEntropy_Mito_10_02_256",0.82572282384477,"inc",0.027540504484692,1.18161597831572,5,5,0.0240316008883356,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_DifferenceEntropy_Mito_5_01_256",0.82572282384477,"inc",0.188195152230243,1.18161597831572,5,5,0.0240316008883356,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_DifferenceVariance_Mito_10_00_256",0.82572282384477,"dec",-0.21619075445174,-1.18161597831572,5,5,0.0240316008883356,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_Entropy_Mito_10_00_256",0.82572282384477,"inc",0.0557318399607828,1.18161597831572,5,5,0.0240316008883356,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_InfoMeas1_Mito_10_00_256",0.82572282384477,"dec",-0.268424609475722,-1.18161597831572,5,5,0.0240316008883356,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_InfoMeas1_Mito_5_02_256",0.82572282384477,"dec",-0.268424609475722,-1.18161597831572,5,5,0.0240316008883356,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_InfoMeas2_Mito_10_00_256",0.82572282384477,"inc",0.268424609475722,1.18161597831572,5,5,0.0240316008883356,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_InverseDifferenceMoment_Mito_10_00_256",0.82572282384477,"dec",-0.268424609475722,-1.18161597831572,5,5,0.0240316008883356,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_InverseDifferenceMoment_Mito_10_02_256",0.82572282384477,"dec",-0.268424609475722,-1.18161597831572,5,5,0.0240316008883356,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_InverseDifferenceMoment_Mito_10_03_256",0.82572282384477,"dec",-0.268424609475722,-1.18161597831572,5,5,0.0240316008883356,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Texture_SumVariance_Mito_10_00_256",0.82572282384477,"inc",0.268424609475722,1.18161597831572,5,5,0.0240316008883356,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.0097007850682296,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_9_AGP",0.851942751370597,"inc",-0.384868135069075,1.18161597831572,5,5,0.0292498596945143,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.0111594252829148,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Granularity_7_BODIPYRNA",0.835917318863029,"inc",-0.212468012823516,1.18161597831572,5,5,0.0335065815910384,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.0119252335930176,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_5_BODIPYRNA",0.828236445561349,"inc",-0.111346291986279,1.18161597831572,5,5,0.0355075660763181,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.0119252335930176,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_5_Mito",0.828236445561349,"inc",-0.236425985851871,1.18161597831572,5,5,0.0355075660763181,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_AreaShape_Zernike_5_3",0.759664997937189,"dec",1.12075197739704,-0.150254961726209,5,5,0.0405104129260514,"Location/Shape/Size/Neighbor/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_IntegratedIntensity_DNA",0.759664997937189,"dec",0.386571098094847,-0.755192510031013,5,5,0.0405104129260514,"Intensity","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_MaxIntensity_DNA",0.759664997937189,"dec",1.09321147291235,0,5,5,0.0405104129260514,"Intensity","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_10_AGP",0.759664997937189,"inc",-0.308276979665577,1.14991179210903,5,5,0.0405104129260514,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_2_BODIPYRNA",0.759664997937189,"inc",0.30012879568241,1.14991179210903,5,5,0.0405104129260514,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_2_Mito",0.759664997937189,"inc",0.30012879568241,1.14991179210903,5,5,0.0405104129260514,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_3_Mito",0.759664997937189,"inc",0.30012879568241,1.14991179210903,5,5,0.0405104129260514,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_4_AGP",0.759664997937189,"inc",0.132918410006266,1.14991179210903,5,5,0.0405104129260514,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Correlation_Correlation_AGP_BODIPYRNA",0.759664997937189,"inc",0.30012879568241,1.14991179210903,5,5,0.0405104129260514,"Correlation","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Granularity_6_DNA",0.759664997937189,"inc",0.139669881191453,1.12075197739704,5,5,0.0405104129260514,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Intensity_MaxIntensityEdge_BODIPYRNA",0.759664997937189,"dec",0.215735656714935,-1.06663944766355,5,5,0.0405104129260514,"Intensity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","basal",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_RadialDistribution_RadialCV_DNA_2of4",0.759664997937189,"inc",0.221322915409633,1.14991179210903,5,5,0.0405104129260514,"RadialDistribution","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
