"basal","tgfb","pvalue","Metadata_Plate","featureName","effectSize","direction","basalMean","tgfbMean","basalN","tgfbN","qvalue"
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_AreaShape_Zernike_1_1",0.790569415042095,"inc",-1.30580722672526,0.149116886070266,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_AreaShape_Zernike_3_1",0.790569415042095,"inc",-1.07354432276133,0.149116886070266,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_AreaShape_Zernike_3_3",0.790569415042095,"inc",-1.18741580433916,0.221529892349359,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_AreaShape_Zernike_5_5",0.790569415042095,"inc",-1.14728958714178,0.415931585480996,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_AreaShape_Zernike_6_2",0.790569415042095,"dec",1.37955249110571,0.0633580264473152,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_AreaShape_Zernike_7_1",0.790569415042095,"inc",-1.24334143820395,0.149116886070266,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_AreaShape_Zernike_7_3",0.790569415042095,"inc",-0.955152900375237,0.577752530145417,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_AreaShape_Zernike_8_6",0.790569415042095,"dec",1.14728958714178,-0.06098344510432,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_AreaShape_Zernike_9_5",0.790569415042095,"inc",-1.14728958714178,0.37302135976262,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_AreaShape_Zernike_9_7",0.790569415042095,"dec",1.03939595498387,-1.1126194134601,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Correlation_Correlation_AGP_BODIPYRNA",0.790569415042095,"inc",-1.24334143820395,1.04158456002844,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Correlation_Correlation_AGP_DNA",0.790569415042095,"inc",-1.37955249110571,0.550225016943298,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Correlation_Correlation_BODIPYRNA_Mito",0.790569415042095,"inc",-1.13544780604603,0.9071885588771,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Correlation_Overlap_AGP_BODIPYRNA",0.790569415042095,"inc",-1.13544780604603,0.915864935629372,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Correlation_Overlap_AGP_DNA",0.790569415042095,"inc",-1.37955249110571,0.362991409050556,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Correlation_Overlap_DNA_Mito",0.790569415042095,"inc",-1.13544780604603,0.845167465339679,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Granularity_1_DNA",0.790569415042095,"dec",1.30580722672526,0.123704222841944,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Granularity_3_BODIPYRNA",0.790569415042095,"dec",0.742890386015731,-0.834138303888317,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Granularity_3_DNA",0.790569415042095,"dec",0.965650690603417,-0.149116886070266,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Granularity_4_BODIPYRNA",0.790569415042095,"dec",0.611024250896216,-1.01808058803691,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Granularity_4_Mito",0.790569415042095,"dec",0.717122547152973,-1.1126194134601,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Intensity_IntegratedIntensityEdge_BODIPYRNA",0.790569415042095,"inc",-1.13544780604603,0.742951812932144,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Intensity_IntegratedIntensityEdge_Mito",0.790569415042095,"inc",-1.13544780604603,0.827731494663426,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Intensity_IntegratedIntensity_BODIPYRNA",0.790569415042095,"inc",-1.24334143820395,0.358300474843696,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Intensity_IntegratedIntensity_DNA",0.790569415042095,"inc",-1.03939595498387,0.514394503698101,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Intensity_MassDisplacement_BODIPYRNA",0.790569415042095,"inc",-1.03939595498387,0.36661455053773,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Intensity_MassDisplacement_DNA",0.790569415042095,"inc",-1.18741580433916,0.149116886070266,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Intensity_StdIntensityEdge_BODIPYRNA",0.790569415042095,"inc",-1.0857767291653,0.834138303888317,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Intensity_StdIntensityEdge_Mito",0.790569415042095,"inc",-0.915979613722679,0.936353956295852,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_RadialDistribution_FracAtD_AGP_3of4",0.790569415042095,"dec",1.03939595498387,-0.479190163511641,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_RadialDistribution_FracAtD_BODIPYRNA_4of4",0.790569415042095,"dec",0.93106943721062,-0.966156602424295,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_RadialDistribution_FracAtD_DNA_3of4",0.790569415042095,"dec",1.24334143820395,-0.310300582024996,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_RadialDistribution_MeanFrac_AGP_1of4",0.790569415042095,"inc",-1.37955249110571,0.754318938616404,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_RadialDistribution_MeanFrac_BODIPYRNA_1of4",0.790569415042095,"dec",0.879101438917491,-1.07906403314123,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_RadialDistribution_MeanFrac_BODIPYRNA_4of4",0.790569415042095,"inc",-0.93106943721062,0.895121748992637,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_RadialDistribution_MeanFrac_DNA_1of4",0.790569415042095,"dec",1.13544780604603,-0.354547740653266,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_RadialDistribution_MeanFrac_DNA_3of4",0.790569415042095,"dec",1.01761868889655,-0.661225181191088,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_RadialDistribution_MeanFrac_DNA_4of4",0.790569415042095,"inc",-1.18741580433916,0.506080428004068,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_RadialDistribution_RadialCV_AGP_2of4",0.790569415042095,"inc",-0.847259268217321,0.959749793199404,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_RadialDistribution_RadialCV_BODIPYRNA_3of4",0.790569415042095,"inc",-0.499949466676987,1.07906403314123,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_RadialDistribution_RadialCV_DNA_1of4",0.790569415042095,"dec",1.04946085959672,-0.997337401400172,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_RadialDistribution_RadialCV_Mito_1of4",0.790569415042095,"inc",-1.18741580433916,0.280497935896553,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_AngularSecondMoment_BODIPYRNA_10_01_256",0.790569415042095,"dec",1.24334143820395,-0.652802970409072,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_Correlation_AGP_10_01_256",0.790569415042095,"inc",-1.37955249110571,0.461116944125696,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_Correlation_AGP_5_01_256",0.790569415042095,"inc",-1.37955249110571,0.494672324444569,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_Correlation_BODIPYRNA_5_01_256",0.790569415042095,"inc",-1.37955249110571,0.532151797557354,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_Entropy_BODIPYRNA_10_01_256",0.790569415042095,"inc",-1.37955249110571,0.541910941249265,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_Entropy_Mito_10_01_256",0.790569415042095,"inc",-1.0857767291653,0.95143571750537,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_InverseDifferenceMoment_Mito_10_00_256",0.790569415042095,"dec",1.07354432276133,-0.939706290762872,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_InverseDifferenceMoment_Mito_10_03_256",0.790569415042095,"dec",1.0857767291653,-1.1126194134601,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0357142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_SumVariance_BODIPYRNA_10_01_256",0.790569415042095,"inc",-1.37955249110571,0.388404072278878,3,5,0.0878224280923123
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_AreaShape_Area",0.685160159703149,"dec",0.13621105290176,-1.07906403314123,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_AreaShape_Solidity",0.685160159703149,"inc",-0.830994028730803,1.07906403314123,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_AreaShape_Zernike_4_0",0.685160159703149,"inc",-0.562415255198297,0.814665135011033,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_AreaShape_Zernike_5_1",0.685160159703149,"dec",0.717122547152973,-0.966156602424295,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_AreaShape_Zernike_7_3",0.685160159703149,"dec",0.88691966259559,-0.95143571750537,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_AreaShape_Zernike_9_5",0.685160159703149,"dec",0.646838534953565,-0.429335328275354,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Correlation_K_AGP_Mito",0.685160159703149,"inc",-0.98972487810313,0.42195945259775,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Granularity_6_BODIPYRNA",0.685160159703149,"dec",0.706624756924793,-0.865319102864194,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Granularity_9_DNA",0.685160159703149,"inc",-0.780821366338833,0.549250385091643,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Intensity_IntegratedIntensityEdge_AGP",0.685160159703149,"inc",-0.98972487810313,0.388404072278878,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Intensity_IntegratedIntensity_BODIPYRNA",0.685160159703149,"inc",-1.13544780604603,0.272075725114537,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Intensity_LowerQuartileIntensity_BODIPYRNA",0.685160159703149,"inc",-0.88691966259559,1.01808058803691,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Intensity_MADIntensity_BODIPYRNA",0.685160159703149,"inc",-1.03716773346738,0.529098747567128,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Intensity_MassDisplacement_DNA",0.685160159703149,"dec",0.4384366087005,-0.9071885588771,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Intensity_MaxIntensityEdge_AGP",0.685160159703149,"inc",-0.915979613722679,0.451762098726193,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Intensity_MaxIntensityEdge_Mito",0.685160159703149,"inc",-0.842835809826552,0.922270320086618,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Intensity_MaxIntensity_Mito",0.685160159703149,"inc",-0.938887660888719,0.794176114344554,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Intensity_MeanIntensity_Mito",0.685160159703149,"inc",-0.88691966259559,1.04788323416535,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Intensity_UpperQuartileIntensity_Mito",0.685160159703149,"inc",-0.790867811533424,1.01808058803691,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_LargeBODIPYObjects_AreaShape_Zernike_5_5",0.685160159703149,"dec",0.80490482950345,-0.659479161886473,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_LargeBODIPYObjects_AreaShape_Zernike_6_4",0.685160159703149,"dec",0.706624756924793,-0.748990755699853,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0719240820130502,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_LargeBODIPYObjects_AreaShape_Zernike_7_5",0.689275272736826,"dec",0.717122547152973,-0.781299218585661,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_LargeBODIPYObjects_AreaShape_Zernike_9_3",0.685160159703149,"dec",0.938887660888719,-0.753380738599974,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_LargeBODIPYObjects_Granularity_1_AGP",0.685160159703149,"inc",-0.98972487810313,0.929947147070961,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_LargeBODIPYObjects_Number_Object_Number",0.685160159703149,"inc",-0.988558737769457,0.80698830802669,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_SmallBODIPYObjects_Granularity_2_Mito",0.685160159703149,"inc",-1.13544780604603,0.306268354143101,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_SmallBODIPYObjects_Granularity_3_BODIPYRNA",0.685160159703149,"inc",-0.661196913288186,0.959749793199404,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_SmallBODIPYObjects_Granularity_3_Mito",0.685160159703149,"inc",-0.98972487810313,0.547949884016974,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_SmallBODIPYObjects_Granularity_4_BODIPYRNA",0.685160159703149,"inc",-0.86737061802476,0.757034024373733,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0719240820130502,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_SmallBODIPYObjects_Granularity_7_BODIPYRNA",0.689275272736826,"inc",-0.82826422170308,0.476915030585316,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_RadialDistribution_RadialCV_BODIPYRNA_4of4",0.685160159703149,"dec",0.240745682464467,-1.04788323416535,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_AngularSecondMoment_AGP_10_00_256",0.685160159703149,"dec",0.98972487810313,-0.388404072278878,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_AngularSecondMoment_BODIPYRNA_10_00_256",0.685160159703149,"dec",0.988558737769457,-0.718176398413513,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_AngularSecondMoment_BODIPYRNA_20_00_256",0.685160159703149,"dec",0.988558737769457,-0.712449482603498,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Contrast_BODIPYRNA_10_03_256",0.685160159703149,"inc",-1.0857767291653,0.47855291480195,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Correlation_AGP_5_01_256",0.685160159703149,"inc",-1.30580722672526,0.416869785497426,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_DifferenceEntropy_Mito_10_00_256",0.685160159703149,"dec",0.867370618024759,-0.661117046103106,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_DifferenceVariance_BODIPYRNA_10_03_256",0.685160159703149,"dec",1.0857767291653,-0.516032387914735,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_DifferenceVariance_BODIPYRNA_20_00_256",0.685160159703149,"dec",0.988558737769457,-0.592197042645244,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Entropy_BODIPYRNA_20_01_256",0.685160159703149,"inc",-1.03716773346738,0.545835034043178,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Entropy_DNA_20_03_256",0.685160159703149,"inc",-0.732212370640914,0.742252128731941,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas1_BODIPYRNA_5_01_256",0.685160159703149,"dec",1.30580722672526,-0.385688986521549,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas2_AGP_5_02_256",0.685160159703149,"inc",-1.24334143820395,0.27751204311907,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas2_BODIPYRNA_20_00_256",0.685160159703149,"inc",-1.0857767291653,0.295579697106072,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas2_Mito_10_01_256",0.685160159703149,"inc",-0.598731124766877,1.04788323416535,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas2_Mito_10_02_256",0.685160159703149,"inc",-0.98972487810313,0.52719005633034,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas2_Mito_20_03_256",0.685160159703149,"inc",-0.654656758631664,1.04788323416535,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_SumAverage_Mito_20_00_256",0.685160159703149,"inc",-0.88691966259559,1.01808058803691,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_SumEntropy_BODIPYRNA_10_01_256",0.685160159703149,"inc",-1.0857767291653,0.396826283060894,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_SumEntropy_DNA_20_00_256",0.685160159703149,"inc",-0.790867811533424,0.966156602424294,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_AreaShape_Zernike_0_0",0.685160159703149,"dec",0.318310570138621,-0.95143571750537,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_AreaShape_Zernike_5_1",0.685160159703149,"dec",0.707076101958383,-0.753681689906713,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_AreaShape_Zernike_9_3",0.685160159703149,"dec",0.523422193692376,-0.783484336035156,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_Granularity_5_DNA",0.685160159703149,"inc",-0.742890386015731,0.0881334409659464,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_Intensity_MaxIntensity_BODIPYRNA",0.685160159703149,"inc",-0.988558737769457,0.804972906469565,3,5,0.133058889063078
"nontargeting control","nontargeting control",0.0714285714285714,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_Intensity_StdIntensityEdge_BODIPYRNA",0.685160159703149,"inc",-0.988558737769457,0.684621018094641,3,5,0.133058889063078
