"basal","tgfb","pvalue","Metadata_Plate","features","effectSize","direction","basalMean","tgfbMean","basalN","tgfbN","qvalue","feature_measure","feature_channel","color","cell"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_InverseDifferenceMoment_Mito_20_03_256",0.82572282384477,"inc",-0.502534084151177,0.755192510031013,5,5,0.0140422441506033,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_AreaShape_Compactness",0.82572282384477,"dec",1.07164453785448,-0.548649322813099,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_AreaShape_Extent",0.82572282384477,"dec",0.710290209307239,-0.919213880370052,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_AreaShape_MedianRadius",0.82572282384477,"dec",0.268424609475722,-1.18161597831572,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_AreaShape_Solidity",0.82572282384477,"dec",0.268424609475722,-0.726899886760805,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_AreaShape_Zernike_0_0",0.82572282384477,"dec",1.18161597831572,-0.393017741426746,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_AreaShape_Zernike_1_1",0.82572282384477,"dec",1.18161597831572,0.188195152230243,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_AreaShape_Zernike_2_0",0.82572282384477,"dec",0.962255265897013,-1.07164453785448,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_AreaShape_Zernike_2_2",0.82572282384477,"dec",1.18161597831572,-0.409518067639876,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_AreaShape_Zernike_3_3",0.82572282384477,"dec",1.18161597831572,0.159035337518256,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_AreaShape_Zernike_4_4",0.82572282384477,"dec",1.18161597831572,-0.409518067639876,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_AreaShape_Zernike_5_3",0.82572282384477,"dec",1.18161597831572,0.242307681963731,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_AreaShape_Zernike_7_3",0.82572282384477,"dec",1.18161597831572,0.189618729202944,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_AreaShape_Zernike_7_5",0.82572282384477,"dec",1.18161597831572,0.189618729202944,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_AreaShape_Zernike_8_2",0.82572282384477,"dec",1.18161597831572,-0.216772922955512,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_AreaShape_Zernike_8_4",0.82572282384477,"dec",1.0574779441015,-0.6059060275407,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_AreaShape_Zernike_9_3",0.82572282384477,"dec",1.18161597831572,0.0552767422239772,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_AreaShape_Zernike_9_5",0.82572282384477,"dec",1.18161597831572,0.0265720252487962,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Correlation_K_AGP_DNA",0.82572282384477,"inc",-1.18161597831572,0.409518067639876,5,5,0.0140422441506033,"Correlation","Combination","#818C7D","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Correlation_Overlap_AGP_BODIPYRNA",0.82572282384477,"inc",-0.242307681963731,1.18161597831572,5,5,0.0140422441506033,"Correlation","Combination","#818C7D","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Correlation_Overlap_BODIPYRNA_DNA",0.82572282384477,"dec",1.14991179210903,-0.476955782657415,5,5,0.0140422441506033,"Correlation","Combination","#818C7D","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Granularity_2_BODIPYRNA",0.82572282384477,"dec",0.268424609475722,-0.761703624274192,5,5,0.0140422441506033,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Granularity_2_Mito",0.82572282384477,"dec",0.268424609475722,-0.576189827297791,5,5,0.0140422441506033,"Granularity","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Granularity_3_BODIPYRNA",0.82572282384477,"dec",0.268424609475722,-1.18161597831572,5,5,0.0140422441506033,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Granularity_4_DNA",0.82572282384477,"inc",-0.434229177691858,1.14991179210903,5,5,0.0140422441506033,"Granularity","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Granularity_5_DNA",0.82572282384477,"inc",-1.18161597831572,1.12075197739704,5,5,0.0140422441506033,"Granularity","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Intensity_IntegratedIntensity_AGP",0.82572282384477,"inc",-0.954947409180903,0.611923356108642,5,5,0.0140422441506033,"Intensity","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Intensity_MassDisplacement_DNA",0.82572282384477,"dec",0.135506199469456,-1.18161597831572,5,5,0.0140422441506033,"Intensity","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_RadialDistribution_FracAtD_AGP_1of4",0.82572282384477,"dec",1.18161597831572,0.268424609475722,5,5,0.0140422441506033,"RadialDistribution","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_RadialDistribution_FracAtD_AGP_3of4",0.82572282384477,"inc",-1.18161597831572,-0.189618729202944,5,5,0.0140422441506033,"RadialDistribution","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_RadialDistribution_FracAtD_Mito_1of4",0.82572282384477,"dec",1.18161597831572,-0.548649322813099,5,5,0.0140422441506033,"RadialDistribution","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_RadialDistribution_MeanFrac_AGP_1of4",0.82572282384477,"inc",-0.268424609475722,1.14991179210903,5,5,0.0140422441506033,"RadialDistribution","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_RadialDistribution_MeanFrac_Mito_1of4",0.82572282384477,"dec",0.268424609475722,-1.18161597831572,5,5,0.0140422441506033,"RadialDistribution","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_RadialDistribution_RadialCV_BODIPYRNA_1of4",0.82572282384477,"dec",0.189618729202944,-1.18161597831572,5,5,0.0140422441506033,"RadialDistribution","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_RadialDistribution_RadialCV_DNA_1of4",0.82572282384477,"dec",0.132918410006266,-1.07164453785448,5,5,0.0140422441506033,"RadialDistribution","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_RadialDistribution_RadialCV_DNA_2of4",0.82572282384477,"dec",0.268424609475722,-1.11417826329818,5,5,0.0140422441506033,"RadialDistribution","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_AngularSecondMoment_DNA_20_00_256",0.82572282384477,"dec",-0.268424609475722,-1.18161597831572,5,5,0.0140422441506033,"Texture","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_Contrast_BODIPYRNA_10_01_256",0.82572282384477,"dec",0.611056164666863,-0.365022139205248,5,5,0.0140422441506033,"Texture","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_DifferenceEntropy_BODIPYRNA_10_00_256",0.82572282384477,"dec",0.672787357027317,-0.356829114879089,5,5,0.0140422441506033,"Texture","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_DifferenceEntropy_BODIPYRNA_10_01_256",0.82572282384477,"dec",0.611056164666863,-0.435096369133637,5,5,0.0140422441506033,"Texture","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_DifferenceEntropy_BODIPYRNA_5_01_256",0.82572282384477,"dec",0.65358989011056,-0.329288610394397,5,5,0.0140422441506033,"Texture","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas1_AGP_5_00_256",0.82572282384477,"inc",-0.962255265897013,0.576189827297791,5,5,0.0140422441506033,"Texture","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas1_AGP_5_02_256",0.82572282384477,"inc",-1.14991179210903,0.533656101854094,5,5,0.0140422441506033,"Texture","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas1_BODIPYRNA_10_02_256",0.82572282384477,"inc",-1.01581141009958,0.615522628839561,5,5,0.0140422441506033,"Texture","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas1_Mito_10_00_256",0.82572282384477,"inc",-0.782733014515705,0.408979441621646,5,5,0.0140422441506033,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas1_Mito_10_02_256",0.82572282384477,"inc",-0.782733014515705,0.408979441621646,5,5,0.0140422441506033,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas1_Mito_5_01_256",0.82572282384477,"inc",-0.537281157557861,0.726899886760805,5,5,0.0140422441506033,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas2_AGP_5_02_256",0.82572282384477,"dec",1.08501844858619,-0.505576971351173,5,5,0.0140422441506033,"Texture","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas2_BODIPYRNA_10_02_256",0.82572282384477,"dec",1.0149442186578,-0.382862514109656,5,5,0.0140422441506033,"Texture","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas2_Mito_10_00_256",0.82572282384477,"dec",0.726032695319027,-0.604482450567999,5,5,0.0140422441506033,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas2_Mito_10_01_256",0.82572282384477,"dec",0.782733014515705,-0.461668394382433,5,5,0.0140422441506033,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas2_Mito_10_02_256",0.82572282384477,"dec",0.64021597937885,-0.611056164666863,5,5,0.0140422441506033,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas2_Mito_20_02_256",0.82572282384477,"dec",0.611056164666863,-0.575322635856012,5,5,0.0140422441506033,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas2_Mito_20_03_256",0.82572282384477,"dec",0.643627542315331,-0.694328509112338,5,5,0.0140422441506033,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas2_Mito_5_00_256",0.82572282384477,"dec",0.317920445139159,-0.825266739959402,5,5,0.0140422441506033,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InfoMeas2_Mito_5_01_256",0.82572282384477,"dec",0.563398085069852,-0.726899886760805,5,5,0.0140422441506033,"Texture","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InverseDifferenceMoment_BODIPYRNA_10_00_256",0.82572282384477,"inc",-1.06663944766355,0.268424609475722,5,5,0.0140422441506033,"Texture","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_InverseDifferenceMoment_BODIPYRNA_20_01_256",0.82572282384477,"inc",-0.942501413449333,0.268424609475722,5,5,0.0140422441506033,"Texture","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cytoplasm_Texture_SumAverage_DNA_20_01_256",0.82572282384477,"inc",0.189618729202944,1.18161597831572,5,5,0.0140422441506033,"Texture","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_AreaShape_Area",0.82572282384477,"inc",-0.79144560748995,0.487785321894424,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_AreaShape_Compactness",0.82572282384477,"inc",-0.864234159194785,0.445251596450727,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_AreaShape_Eccentricity",0.82572282384477,"inc",-0.39256264368994,1.18161597831572,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_AreaShape_MajorAxisLength",0.82572282384477,"inc",-1.09321147291235,0.637565590059974,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_AreaShape_MaximumRadius",0.82572282384477,"inc",-0.587527026618063,0.445251596450727,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_AreaShape_Zernike_1_1",0.82572282384477,"inc",-0.30012879568241,1.18161597831572,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_AreaShape_Zernike_3_3",0.82572282384477,"inc",-0.247894940658429,1.18161597831572,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_AreaShape_Zernike_5_3",0.82572282384477,"inc",-0.876680154926355,0.487785321894424,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_AreaShape_Zernike_5_5",0.82572282384477,"inc",-0.593114285312761,1.18161597831572,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_AreaShape_Zernike_6_0",0.82572282384477,"inc",-0.365022139205248,0.844134560250737,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_AreaShape_Zernike_6_2",0.82572282384477,"inc",-0.495093178610533,0.445251596450727,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_AreaShape_Zernike_7_1",0.82572282384477,"inc",-0.986651595387592,1.18161597831572,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_AreaShape_Zernike_7_3",0.82572282384477,"inc",-0.975047008124952,1.12075197739704,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_AreaShape_Zernike_7_5",0.82572282384477,"inc",-0.862513561173374,1.0533142623795,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_AreaShape_Zernike_8_0",0.82572282384477,"dec",0.585806428596651,-0.543618449649324,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_AreaShape_Zernike_9_1",0.82572282384477,"inc",-1.0533142623795,0.476955782657415,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_AreaShape_Zernike_9_5",0.82572282384477,"inc",-1.0574779441015,0.889812460688547,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_AreaShape_Zernike_9_9",0.82572282384477,"inc",-0.143681247627344,1.18161597831572,5,5,0.0140422441506033,"Location/Shape/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Correlation_Correlation_AGP_BODIPYRNA",0.82572282384477,"dec",0.268424609475722,-1.18161597831572,5,5,0.0140422441506033,"Correlation","Combination","#818C7D","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Correlation_Overlap_AGP_BODIPYRNA",0.82572282384477,"inc",0.0541125297334882,1.18161597831572,5,5,0.0140422441506033,"Correlation","Combination","#818C7D","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Correlation_Overlap_AGP_DNA",0.82572282384477,"inc",-0.39256264368994,1.18161597831572,5,5,0.0140422441506033,"Correlation","Combination","#818C7D","CFB
 qvalue ≤ 0.2"
"nontargeting
control","nontargeting control",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Nuclei_Correlation_Overlap_DNA_Mito",0.82572282384477,"inc",-0.329288610394397,1.18161597831572,5,5,0.0140422441506033,"Correlation","Combination","#818C7D","CFB
 qvalue ≤ 0.2"
